0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
0,-0.15976587,-0.7072507,0.34348485,0.44825372,-0.0019991486,-0.47889557,-1.2970185,0.22709224,0.6715417,-0.11545263,-0.6121992,-0.35927543,0.6957608,0.4725081,-0.26846865,-0.7980957,0.50719535,0.6004556,-0.6178107,-0.23391415,-0.6589159,0.27277413,0.25837466,0.7977191,-0.04117747,0.47509116,1.4798982,-0.20239654,-0.20380001,0.07628348,0.5943042,0.48966917,0.46767062,0.8371593,0.08165554,0.5608074,-0.29655868,-0.8604488,-0.085209265,0.34939057,-0.5377227,-0.5214214,1.3128136,0.2503396,1.1953142,0.7505531,0.013780639,-1.2705802,0.05760403,-1.3423336,0.4094771,-0.4757989,-0.2678684,-0.4141615,-0.012141932,0.9939549,0.1204616,-1.6502973,-0.12086554,-0.3957671,-0.0138390325,1.3074789,0.03975777,-0.16177042,-0.09300903,-0.24902333,-0.12211455,-0.03675455,-0.3880937,-0.34981775,0.49689713,0.7214724,-0.6733778,-0.40796018,0.8051249,-0.13123651,-0.7786733,-1.4922045,-0.08522363,-1.192284,1.4183335,0.32071254,-0.014836734,1.3802025,0.9394916,-0.7552695,-0.35957915,0.17521827,-0.6151074,-0.82688504,-1.2985337,0.5055527,-0.5927474,0.57550716,0.023567364,0.17168328,0.08215079,0.5607739,1.081439,0.079520516,0.64192003,-0.78866184,-0.150464,-0.57773525,-0.28320116,0.84547615,-1.6607326,0.21260373,-1.4873946,-1.5391432,1.07562,0.02389491,-0.6702088,-0.34747517,0.50153756,1.2409304,-0.08489616,0.15900366,-0.25201803,0.58041143,0.982397,-0.7627598,0.09001685,-0.07162245,-0.06139729,-0.31236497,0.03830403,-0.2203957,cesar
1,0.7771143,-0.0038950518,2.0465813,0.08496674,-0.7965159,1.2104901,-0.84351027,0.41291156,1.0033991,0.14107004,0.5936366,-1.6448005,0.21975873,0.38020277,-1.5317479,-0.029866103,0.3594653,-0.07413686,-0.21637931,1.8851583,0.010901086,1.2301493,1.8648688,0.6688651,0.9763097,-1.2753417,-0.605119,-0.06301081,-1.1648362,-0.62611234,-0.5954901,-1.4700654,-0.9370232,0.500874,0.68350506,1.7100738,0.20587829,-0.06320543,1.0810573,1.8366102,-0.5139517,0.3774071,0.7384279,0.5092867,-0.17475566,0.79571265,-1.5249329,1.1080627,-0.62298685,2.2214696,0.07442276,0.016853103,1.0439653,0.16766816,-1.8010222,0.38202953,0.26780403,-1.3341085,-1.7118325,-0.7424562,0.7277174,-0.30996567,0.5322903,0.35905653,-0.58767766,-0.41216475,-0.17620844,-1.0382607,-0.09023136,-1.023042,-1.3527881,0.3390447,0.49379438,-1.8476783,0.59266984,-0.648425,-0.41559696,0.04814589,-0.73341954,1.0789013,0.35480845,-0.7171545,1.4797481,1.9331584,1.6695359,-0.19190456,1.231833,-0.107535556,0.18781264,0.84037465,0.2640598,0.67498547,-0.3161968,2.1656616,0.22052164,0.8784224,-0.17414786,-1.7955523,-1.1956406,-0.55046713,1.6825362,1.2759451,0.20335978,-0.43403712,-1.3758723,-0.47938198,-1.50767,0.83210814,-0.37326935,-2.6405602,2.8812604,-0.98987085,0.8504094,1.8586988,0.36900172,0.5639794,0.9609463,0.63207954,-0.4553164,-0.6823112,0.054625444,-1.9384346,-0.9548054,-1.7921727,-1.1953021,-1.418707,-0.5369263,-0.28540254,cesar
2,1.5703143,-0.19271778,1.488791,-0.13491377,1.3343918,0.7788032,-0.2128417,-0.48063242,0.5486481,1.9390547,1.487251,-0.72958475,-0.08698431,-0.990347,-0.41601965,0.9872156,1.3993416,0.27298737,-0.26176795,0.8138296,0.094140485,0.69889975,1.8343238,1.5744027,0.9441818,-1.1597844,-0.1480727,0.22639948,-0.8097559,-0.96203935,1.3270199,-1.1516358,-0.42158523,0.61266726,0.33805063,0.95935094,1.0277358,-0.31806383,0.7366259,0.3992125,-0.96865827,-0.10895785,2.3536816,0.22610363,-0.04661662,0.44295198,-1.3641902,-0.37555552,-0.6096607,2.0197735,-0.46191305,-1.7479846,-0.3930189,0.9385096,-0.6676703,0.85242045,-0.7594509,-2.0934079,-0.61487156,-0.6966489,-0.05601511,-0.1465773,2.1707146,-0.33973792,-1.2864786,0.046550754,-1.5841961,-0.22922234,0.018171001,-0.1076556,-1.5736377,0.7147696,0.15475258,0.26595813,-0.4327677,-0.102035806,-1.052992,-1.7710773,0.29728922,0.86816406,0.44585526,0.11694005,0.0057828017,2.078169,1.7200333,-1.4075743,1.5211108,-0.06929633,0.5961343,1.557205,-1.2983519,0.70416886,0.25518644,1.9377123,0.40330383,-1.268819,-0.8383006,-0.4105436,-0.6181126,-0.7292285,1.3962004,-0.59340733,-0.39809972,-1.0202482,-0.057189953,-0.0639144,-2.0353892,-0.07857245,-1.4429487,-2.1531162,3.308941,-0.23111762,1.4345309,0.67671555,0.7704666,0.47055063,0.58911765,-0.11697371,-0.17099008,0.5024189,0.19094151,-1.699721,0.062506154,0.51238555,-1.5508783,-0.48467174,0.25548556,-0.62299705,cesar
3,1.0971248,0.18181518,2.0790753,-0.2728928,-0.69850457,0.17872614,-1.5241878,0.32613343,0.7175272,0.67763495,1.105736,-1.1799389,0.04320062,-0.60338426,-1.9458776,-0.18769845,1.2828217,-0.13254106,0.24990983,1.2785298,0.3029997,0.022754489,1.8989308,0.5974818,0.7966077,-2.3772604,-0.39079133,1.2513615,-1.3871038,-0.4969203,-1.080713,-1.4085524,-1.469341,0.2582835,0.5462792,1.5987127,0.63676643,-0.13088459,1.2148833,2.0834842,-0.89390206,-0.024169777,0.47847036,1.0669312,-0.21101716,0.5588443,-2.0066774,1.7589989,-0.60998225,1.8417174,-0.44720405,0.37067762,1.0423719,1.473292,-1.7041594,1.126857,0.58227974,-1.3954381,-2.3551445,-0.6591313,0.043777905,-0.44092792,0.6375964,0.39291626,-0.19149825,0.4128921,-0.22861528,-1.2604123,-1.1106278,-1.0119991,-1.6385964,1.1774017,0.6369509,-1.1425542,0.37368202,-0.5573619,-0.4997903,0.20570537,-0.56494975,0.617242,0.15735042,-0.23554268,1.8773205,0.98826206,1.6038909,-0.49336073,0.32538262,-0.7336931,0.14434357,1.3892039,0.16232236,0.6390638,-0.5890305,2.068062,0.83039254,0.51419616,-0.15526207,-2.1610415,-1.1949973,-0.95375955,2.1048012,1.681572,0.4441452,-0.6776324,-1.3739257,0.35494655,-1.420203,0.7785312,0.18476495,-3.2041867,2.722504,-0.99757904,0.71003044,1.4979657,0.23273395,0.9087174,1.3076087,0.728868,-0.52692306,-0.58752376,-0.098636016,-1.9103748,-0.49325758,-2.5564349,-1.1511996,-0.6954658,0.010046164,-0.94317174,cesar
4,1.0289024,-0.4542326,3.0358567,0.5246796,0.9073306,0.5575269,-0.3114109,-0.90601045,0.69319576,0.85123616,0.72266024,-1.098247,1.0033315,-1.3170787,-1.3974231,0.3544783,1.3190877,0.6007214,0.51965034,1.4699781,0.0069547594,1.151022,1.4298226,1.1853957,1.0594404,-0.8263687,-0.8950459,1.4396944,0.05977463,-1.1979359,1.0330943,-1.4760962,-1.3149745,-0.3781436,0.4041471,0.2547116,1.1043059,0.44062892,-0.45249963,0.82908916,-0.6697954,0.14743711,2.2576807,0.5773023,1.2535266,0.84263444,-1.6483175,1.3520983,0.3879285,2.023557,-0.20688947,-0.72372335,0.04156778,1.0074538,-2.5849817,1.1400317,0.27801394,-1.6546663,-0.99869704,0.07298217,0.5138888,0.94006497,0.8085974,1.4667283,-2.452553,1.079764,0.6728927,-1.4972731,0.6919356,-0.122035705,-1.4350575,-0.51101136,0.27222204,-0.04630895,-0.46763393,-0.7372176,-0.7856463,-0.4919045,-0.9964892,0.9770992,0.29157642,-0.319038,0.9144651,0.99620557,1.3169614,-1.3911461,2.219708,-0.58849293,0.25984117,0.72267395,-1.0944935,0.42584887,0.21681067,1.5003828,1.1286463,-0.7420814,-0.5434682,-1.4981846,-0.32887483,-0.7016916,1.6114517,1.0202389,0.7870813,-1.1074945,-0.72015876,1.5063814,-1.5963373,0.26709712,-0.47699234,-2.8817558,1.9334599,-0.33341968,0.17186852,1.520783,0.09915876,1.5018635,0.73373353,-0.12386766,-2.4185832,-0.7211198,0.6753801,-1.6645174,0.042098824,-0.56127065,-0.2421612,-1.0581505,0.51151574,-0.8786201,cesar
5,1.2033657,0.022380471,1.6401925,-0.13777521,0.50133264,0.8814859,-0.7431732,0.2258837,0.21224499,1.4705054,1.6202433,-0.8494585,-0.38937795,-1.233065,-0.4039645,-0.02682506,0.8548113,0.9194298,0.3872055,0.74105346,0.89198637,0.0999077,2.1236093,1.273531,0.48942998,-1.6355687,-1.701885,1.1883211,-1.3242851,-1.0586143,0.7849822,-0.8123085,-0.6869762,0.6014846,0.17569432,-0.45540679,1.7895637,0.88835186,1.2861545,0.60745025,-0.681563,0.23970994,2.3977225,-0.52860844,-0.30633435,2.0030596,-1.6407071,1.1897948,-0.024564072,2.6921003,-0.009307228,-0.81226397,1.2068434,0.7644125,-0.634585,1.8203877,-0.2991698,-1.1249448,-0.74897903,-0.99443644,-0.19930395,0.53862005,0.8391636,1.2145189,-0.90033835,-0.769389,-0.87024224,-1.4293985,-0.3309235,-0.9089428,-1.4550835,0.3060262,0.13189486,-0.20929682,-1.6061875,-0.890854,-1.2038505,-1.0066395,-1.374548,0.9947195,0.35509768,-1.2446847,0.89436144,1.0950526,1.0156149,-1.1122361,1.4360925,0.9976145,0.077481166,0.47555846,-0.7714918,0.32530198,-0.16344272,2.6369004,2.14432,-2.0730066,0.5209033,-1.7560927,-0.8257179,-1.0833728,1.7151697,-0.3122925,0.048898004,-0.43483776,-1.4414879,0.38944167,-0.7429543,-1.0400305,-0.23470958,-1.7185725,2.313477,-1.0115775,0.18097472,1.8513105,0.041555725,-0.015918244,1.0494764,0.1841782,-0.6064992,-0.15525262,-1.3950893,-1.0071523,0.44946933,-0.27377823,-2.0164628,-0.32149696,0.6322303,-0.11391394,cesar
6,0.85046875,0.14858691,2.752726,-0.586198,0.23164432,0.9095807,-1.6912407,-0.058566626,0.75798213,0.18532088,0.116542466,-0.93834454,-0.5695085,-0.2005484,-1.2598584,-0.2707079,0.5404594,0.75457877,-0.835128,0.37891358,1.0930048,0.69347644,2.8336382,0.6066203,0.9419971,-1.6803019,-1.7085472,0.95400923,-0.80124575,-0.07028974,0.5197166,-1.9080691,-1.1006031,1.2100677,0.34365222,0.76993716,1.0621015,-1.1477399,0.7592693,0.19899435,-1.4130155,-0.8494655,0.9664633,0.107073024,1.192333,1.3319473,-1.0083305,0.65016615,-0.77416086,1.744479,-0.06868981,-0.8925393,0.6296704,-0.4186158,-0.98070216,0.929199,-0.020135116,-2.0902617,0.19956529,-0.35759673,0.069649614,0.12749563,1.0637037,0.28586987,-1.2491305,-0.28349572,-1.0642064,-0.7315824,-0.9981197,-1.3219026,-1.6075705,0.5301839,0.21476424,-1.5141491,-0.12140508,0.07407739,-1.1483976,-0.56808496,-0.0949848,-0.004844241,0.014459338,-0.2781176,0.39419913,1.8137958,1.6583992,-1.2658958,0.713303,0.27026337,0.32511395,0.64614725,0.0136646405,1.2330933,-0.8623302,1.3152281,1.0634373,-0.22714941,-0.1885259,-1.6257756,-0.06661579,-0.7222668,2.264875,0.22035757,-0.18056345,-1.2816477,-1.7467437,0.5657141,-1.9933629,-0.0017335713,-0.82572913,-2.3525312,1.6716493,-0.69942474,0.63631225,0.44653112,1.7635525,1.0634739,1.5552355,0.36114994,-1.175995,0.03371177,0.25147682,-1.7248821,0.34573555,-0.76017964,-0.97150195,-1.8923784,0.35925567,-0.8777612,cesar
7,1.6928178,-0.5929272,2.2237291,-0.54781884,0.52615136,0.87760967,-0.40343955,-0.03581079,-0.037830994,1.1861801,0.1335617,-1.8192253,0.2902062,-1.140137,-1.2537026,0.42022097,0.12071972,0.6327683,0.8508244,-0.1749691,1.122036,0.7597207,2.5663428,0.30689943,0.17565359,-1.9070169,-1.4585536,1.0231344,-1.5149318,0.7292047,0.36587936,-0.7223869,-0.6173555,0.6350393,0.8935164,-0.17959611,1.1425539,-0.14414304,1.7158372,0.36806804,-0.76649064,0.09850019,1.8212528,-0.6882775,0.60360193,1.4017934,-1.7283612,1.7054683,-0.64431906,2.3925962,-0.21733867,-0.7206541,0.8259555,1.2739989,-0.9155521,0.36608732,-0.74554676,-1.3105168,-1.5619892,-0.87716985,-0.604915,-0.73347235,0.7781921,0.81633794,-1.160789,-0.72401303,-0.6557814,-1.1756575,-0.70480144,-0.4772905,-0.6426075,0.8038335,0.05171775,-0.4166882,-1.3044058,-0.57535136,-1.4542193,0.07040532,0.14693937,0.5148406,0.5204371,-0.26054686,1.4884295,0.93018216,1.2545062,-1.7739652,1.5159438,-0.52107805,-0.5482046,0.47324872,-0.32471955,1.6938516,-1.2361201,2.55578,1.4145459,-0.6788963,-0.67507863,-1.4161497,-1.3352456,-1.233248,1.9387009,-0.008235745,-0.23504043,-0.9968171,-2.578462,0.7590692,-1.6690931,-0.860886,-1.0741242,-2.1068852,1.5157117,-1.1783808,0.3151847,1.0926946,0.7965687,0.5396031,1.8542961,-0.5688282,-1.8116899,-0.44062924,-0.44746524,-1.3584409,0.85737646,-0.3482287,-1.4715289,-0.7938301,0.049448036,-0.69485974,cesar
8,1.0427788,0.38088736,2.5472977,-0.5191843,0.15037206,1.2566092,-1.4682677,-0.11825998,0.7291885,0.2709552,0.07150977,-0.8208019,-0.688612,-0.22712828,-1.1398939,-0.49478394,0.45739847,0.53743476,-0.84697,0.29275528,0.9643265,0.39195192,3.1960354,0.5552127,0.6268875,-1.4851646,-2.1458712,0.54239935,-0.838809,0.19061147,0.6805968,-2.0640297,-1.7066976,1.409661,0.5593932,0.4391386,0.73987937,-0.8627149,1.0836027,0.02811665,-1.3263309,-0.6644651,0.9936476,0.00047200918,1.4269445,1.2341794,-0.5587924,0.75042975,-0.6560189,1.9086888,-0.09440133,-0.9600541,0.7846069,-0.59676653,-1.1231534,0.45531833,0.14876331,-2.00849,0.35055253,-0.36535183,0.07165407,-0.08503535,1.2333765,0.051407382,-1.3301871,-0.39510477,-1.1908882,-0.7540148,-0.9943884,-1.0129217,-1.4942484,0.552865,0.13367108,-1.3321238,-0.3082692,0.09022932,-1.2777733,-0.43285987,-0.08853283,-0.26654816,0.1528382,-0.51200366,0.2973422,1.5391476,1.357889,-1.2938813,0.80585915,0.05800192,0.0364675,0.58651274,0.15409696,1.0766035,-0.99852747,1.285854,1.1532122,0.040662467,-0.11157791,-1.1955256,-0.33430398,-0.82730424,2.063477,-0.16328342,-0.3380112,-0.935128,-1.7462099,0.75145674,-2.007124,0.08028088,-0.99772954,-2.1011279,1.5621294,-0.5067775,0.6502923,0.34004182,1.6446943,0.95102274,1.1219745,-0.22637203,-1.2181735,-0.15860344,0.17340133,-1.9918586,0.24776037,-0.64120495,-1.1771821,-2.217865,0.20268413,-1.2885059,cesar
9,1.009956,-0.44378477,1.487739,0.7937858,0.9671829,0.5483045,-0.62283117,0.12250826,0.92067707,-0.33635426,0.93269527,-1.0130788,0.341439,1.3428034,-1.4931715,-0.8066965,1.4379951,-0.42375118,-1.4182842,0.741512,1.2510343,-0.22849098,1.1735092,-0.2623643,0.48646328,-2.311856,-1.085772,0.78582394,-1.9056053,-0.92205536,1.0029159,-0.60806096,-1.0566095,-0.36013693,0.7916934,1.5364255,-0.45240018,0.81694716,0.12249282,3.366082,-0.75655115,0.7363563,2.4393635,-1.321209,-0.65772855,0.91915005,-0.22140327,1.9830587,-1.0576756,2.505541,-1.7043183,0.573647,1.3598133,-0.046065815,0.06920346,0.72057515,-0.022906777,-0.13380787,-0.92196214,-0.6255037,-0.09625776,0.4501534,-0.18900947,1.0732666,-0.78309876,-0.8992743,-0.8370654,0.91221786,-0.4933788,-0.71899307,-0.8115318,0.6393515,0.75027084,-0.9362319,-1.1882627,0.17609033,0.8580332,-0.9948858,-1.7629106,-0.123588,0.4311368,-1.1177064,1.7221375,0.9281693,1.5662472,0.021402128,1.4295149,-0.47440135,0.97112286,0.5380163,-0.20364851,0.89234954,0.5214112,1.1890131,1.1285553,1.2493963,-0.77546585,-0.20137401,-0.7124016,0.11437551,1.8925546,1.6170781,-0.25633696,-2.5343685,-0.51502657,-1.637995,0.36335644,0.62319005,0.9742923,-2.993671,1.9071543,-0.06725347,0.74937725,1.3351651,-0.6192516,0.43897566,0.9670297,2.2493517,-0.27068165,-0.4004373,-0.67855525,-0.68836594,0.042985506,-2.148776,-0.033320367,-0.52505684,-0.3454834,0.13715509,cesar
